scraped_at,spec_code,spec_name,search_city,facet_type,facet_value,count
2026-07-30T16:51:10,58,אורתופדיה,א שויוח,gender,גבר,47
2026-07-30T16:51:10,58,אורתופדיה,א שויוח,visit_type,ביקור במרפאה,49
2026-07-30T16:51:10,58,אורתופדיה,א שויוח,language,אנגלית,7
2026-07-30T16:51:10,58,אורתופדיה,א שויוח,language,עברית,12
2026-07-30T16:51:10,58,אורתופדיה,א שויוח,language,ערבית,6
2026-07-30T16:51:10,58,אורתופדיה,א שויוח,language,צרפתית,1
2026-07-30T16:51:10,58,אורתופדיה,א שויוח,language,רוסית,3
2026-07-30T16:51:19,58,אורתופדיה,אבו קורינאת,gender,גבר,36
2026-07-30T16:51:19,58,אורתופדיה,אבו קורינאת,gender,אישה,2
2026-07-30T16:51:19,58,אורתופדיה,אבו קורינאת,visit_type,ביקור במרפאה,43
2026-07-30T16:51:19,58,אורתופדיה,אבו קורינאת,language,עברית,1
2026-07-30T16:51:19,58,אורתופדיה,אבו קורינאת,language,רוסית,1
2026-07-30T16:51:31,58,אורתופדיה,אוהלו,gender,גבר,97
2026-07-30T16:51:31,58,אורתופדיה,אוהלו,visit_type,ביקור במרפאה,98
2026-07-30T16:51:31,58,אורתופדיה,אוהלו,visit_type,שיחת טלפון,1
2026-07-30T16:51:31,58,אורתופדיה,אוהלו,language,איטלקית,1
2026-07-30T16:51:31,58,אורתופדיה,אוהלו,language,אנגלית,9
2026-07-30T16:51:31,58,אורתופדיה,אוהלו,language,עברית,12
2026-07-30T16:51:31,58,אורתופדיה,אוהלו,language,ערבית,5
2026-07-30T16:51:31,58,אורתופדיה,אוהלו,language,רוסית,6
2026-07-30T16:51:46,58,אורתופדיה,אזור תעשייה נעמן,gender,גבר,113
2026-07-30T16:51:46,58,אורתופדיה,אזור תעשייה נעמן,gender,אישה,2
2026-07-30T16:51:46,58,אורתופדיה,אזור תעשייה נעמן,visit_type,ביקור במרפאה,116
2026-07-30T16:51:46,58,אורתופדיה,אזור תעשייה נעמן,visit_type,שיחת טלפון,2
2026-07-30T16:51:46,58,אורתופדיה,אזור תעשייה נעמן,language,אידיש,1
2026-07-30T16:51:46,58,אורתופדיה,אזור תעשייה נעמן,language,איטלקית,1
2026-07-30T16:51:46,58,אורתופדיה,אזור תעשייה נעמן,language,אנגלית,71
2026-07-30T16:51:46,58,אורתופדיה,אזור תעשייה נעמן,language,בולגרית,1
2026-07-30T16:51:46,58,אורתופדיה,אזור תעשייה נעמן,language,גרמנית,6
2026-07-30T16:51:46,58,אורתופדיה,אזור תעשייה נעמן,language,הונגרית,1
2026-07-30T16:51:46,58,אורתופדיה,אזור תעשייה נעמן,language,ספרדית,4
2026-07-30T16:51:46,58,אורתופדיה,אזור תעשייה נעמן,language,עברית,113
2026-07-30T16:51:46,58,אורתופדיה,אזור תעשייה נעמן,language,ערבית,77
2026-07-30T16:51:46,58,אורתופדיה,אזור תעשייה נעמן,language,צכית,1
2026-07-30T16:51:46,58,אורתופדיה,אזור תעשייה נעמן,language,צרפתית,2
2026-07-30T16:51:46,58,אורתופדיה,אזור תעשייה נעמן,language,רומנית,15
2026-07-30T16:51:46,58,אורתופדיה,אזור תעשייה נעמן,language,רוסית,26
2026-07-30T16:52:03,58,אורתופדיה,איג'ניסיניא,gender,גבר,86
2026-07-30T16:52:03,58,אורתופדיה,איג'ניסיניא,visit_type,ביקור במרפאה,89
2026-07-30T16:52:03,58,אורתופדיה,איג'ניסיניא,visit_type,שיחת טלפון,3
2026-07-30T16:52:03,58,אורתופדיה,איג'ניסיניא,language,אידיש,1
2026-07-30T16:52:03,58,אורתופדיה,איג'ניסיניא,language,איטלקית,1
2026-07-30T16:52:03,58,אורתופדיה,איג'ניסיניא,language,אנגלית,8
2026-07-30T16:52:03,58,אורתופדיה,איג'ניסיניא,language,עברית,15
2026-07-30T16:52:03,58,אורתופדיה,איג'ניסיניא,language,ערבית,10
2026-07-30T16:52:03,58,אורתופדיה,איג'ניסיניא,language,רומנית,3
2026-07-30T16:52:03,58,אורתופדיה,איג'ניסיניא,language,רוסית,2
2026-07-30T16:52:18,58,אורתופדיה,אל אסד,gender,גבר,36
2026-07-30T16:52:18,58,אורתופדיה,אל אסד,gender,אישה,2
2026-07-30T16:52:18,58,אורתופדיה,אל אסד,visit_type,ביקור במרפאה,43
2026-07-30T16:52:18,58,אורתופדיה,אל אסד,language,עברית,1
2026-07-30T16:52:18,58,אורתופדיה,אל אסד,language,רוסית,1
2026-07-30T16:52:29,58,אורתופדיה,אמונים,gender,גבר,32
2026-07-30T16:52:29,58,אורתופדיה,אמונים,gender,אישה,1
2026-07-30T16:52:29,58,אורתופדיה,אמונים,visit_type,ביקור במרפאה,37
2026-07-30T16:52:29,58,אורתופדיה,אמונים,visit_type,שיחת טלפון,1
2026-07-30T16:52:29,58,אורתופדיה,אמונים,visit_type,שיחת וידאו,1
2026-07-30T16:52:29,58,אורתופדיה,אמונים,language,איטלקית,1
2026-07-30T16:52:29,58,אורתופדיה,אמונים,language,אנגלית,3
2026-07-30T16:52:29,58,אורתופדיה,אמונים,language,גרמנית,1
2026-07-30T16:52:29,58,אורתופדיה,אמונים,language,עברית,7
2026-07-30T16:52:29,58,אורתופדיה,אמונים,language,ערבית,1
2026-07-30T16:52:29,58,אורתופדיה,אמונים,language,צרפתית,1
2026-07-30T16:52:29,58,אורתופדיה,אמונים,language,רומנית,1
2026-07-30T16:52:29,58,אורתופדיה,אמונים,language,רוסית,3
2026-07-30T16:52:38,58,אורתופדיה,אפיקים,gender,גבר,97
2026-07-30T16:52:38,58,אורתופדיה,אפיקים,visit_type,ביקור במרפאה,98
2026-07-30T16:52:38,58,אורתופדיה,אפיקים,visit_type,שיחת טלפון,1
2026-07-30T16:52:38,58,אורתופדיה,אפיקים,language,איטלקית,1
2026-07-30T16:52:38,58,אורתופדיה,אפיקים,language,אנגלית,9
2026-07-30T16:52:38,58,אורתופדיה,אפיקים,language,עברית,12
2026-07-30T16:52:38,58,אורתופדיה,אפיקים,language,ערבית,5
2026-07-30T16:52:38,58,אורתופדיה,אפיקים,language,רוסית,6
2026-07-30T16:52:53,58,אורתופדיה,אשבל,gender,גבר,89
2026-07-30T16:52:53,58,אורתופדיה,אשבל,gender,אישה,2
2026-07-30T16:52:53,58,אורתופדיה,אשבל,visit_type,ביקור במרפאה,91
2026-07-30T16:52:53,58,אורתופדיה,אשבל,visit_type,שיחת טלפון,2
2026-07-30T16:52:53,58,אורתופדיה,אשבל,language,איטלקית,1
2026-07-30T16:52:53,58,אורתופדיה,אשבל,language,אנגלית,53
2026-07-30T16:52:53,58,אורתופדיה,אשבל,language,בולגרית,1
2026-07-30T16:52:53,58,אורתופדיה,אשבל,language,גרמנית,3
2026-07-30T16:52:53,58,אורתופדיה,אשבל,language,ספרדית,2
2026-07-30T16:52:53,58,אורתופדיה,אשבל,language,עברית,90
2026-07-30T16:52:53,58,אורתופדיה,אשבל,language,ערבית,67
2026-07-30T16:52:53,58,אורתופדיה,אשבל,language,צכית,1
2026-07-30T16:52:53,58,אורתופדיה,אשבל,language,צרפתית,1
2026-07-30T16:52:53,58,אורתופדיה,אשבל,language,רומנית,8
2026-07-30T16:52:53,58,אורתופדיה,אשבל,language,רוסית,19
2026-07-30T16:53:08,58,אורתופדיה,באקה א שרקיה,gender,גבר,86
2026-07-30T16:53:08,58,אורתופדיה,באקה א שרקיה,visit_type,ביקור במרפאה,89
2026-07-30T16:53:08,58,אורתופדיה,באקה א שרקיה,visit_type,שיחת טלפון,3
2026-07-30T16:53:08,58,אורתופדיה,באקה א שרקיה,language,אידיש,1
2026-07-30T16:53:08,58,אורתופדיה,באקה א שרקיה,language,איטלקית,1
2026-07-30T16:53:08,58,אורתופדיה,באקה א שרקיה,language,אנגלית,8
2026-07-30T16:53:08,58,אורתופדיה,באקה א שרקיה,language,עברית,15
2026-07-30T16:53:08,58,אורתופדיה,באקה א שרקיה,language,ערבית,10
2026-07-30T16:53:08,58,אורתופדיה,באקה א שרקיה,language,רומנית,3
2026-07-30T16:53:08,58,אורתופדיה,באקה א שרקיה,language,רוסית,2
2026-07-30T16:53:22,58,אורתופדיה,בוסתן הגליל,gender,גבר,69
2026-07-30T16:53:22,58,אורתופדיה,בוסתן הגליל,gender,אישה,2
2026-07-30T16:53:22,58,אורתופדיה,בוסתן הגליל,visit_type,ביקור במרפאה,71
2026-07-30T16:53:22,58,אורתופדיה,בוסתן הגליל,visit_type,שיחת טלפון,2
2026-07-30T16:53:22,58,אורתופדיה,בוסתן הגליל,language,איטלקית,1
2026-07-30T16:53:22,58,אורתופדיה,בוסתן הגליל,language,אנגלית,35
2026-07-30T16:53:22,58,אורתופדיה,בוסתן הגליל,language,בולגרית,1
2026-07-30T16:53:22,58,אורתופדיה,בוסתן הגליל,language,גרמנית,1
2026-07-30T16:53:22,58,אורתופדיה,בוסתן הגליל,language,ספרדית,2
2026-07-30T16:53:22,58,אורתופדיה,בוסתן הגליל,language,עברית,70
2026-07-30T16:53:22,58,אורתופדיה,בוסתן הגליל,language,ערבית,60
2026-07-30T16:53:22,58,אורתופדיה,בוסתן הגליל,language,צכית,1
2026-07-30T16:53:22,58,אורתופדיה,בוסתן הגליל,language,צרפתית,1
2026-07-30T16:53:22,58,אורתופדיה,בוסתן הגליל,language,רומנית,4
2026-07-30T16:53:22,58,אורתופדיה,בוסתן הגליל,language,רוסית,15
2026-07-30T16:53:34,58,אורתופדיה,בחן,gender,גבר,86
2026-07-30T16:53:34,58,אורתופדיה,בחן,visit_type,ביקור במרפאה,89
2026-07-30T16:53:34,58,אורתופדיה,בחן,visit_type,שיחת טלפון,3
2026-07-30T16:53:34,58,אורתופדיה,בחן,language,אידיש,1
2026-07-30T16:53:34,58,אורתופדיה,בחן,language,איטלקית,1
2026-07-30T16:53:34,58,אורתופדיה,בחן,language,אנגלית,8
2026-07-30T16:53:34,58,אורתופדיה,בחן,language,עברית,15
2026-07-30T16:53:34,58,אורתופדיה,בחן,language,ערבית,10
2026-07-30T16:53:34,58,אורתופדיה,בחן,language,רומנית,3
2026-07-30T16:53:34,58,אורתופדיה,בחן,language,רוסית,2
2026-07-30T16:53:49,58,אורתופדיה,ביר הדאג',gender,גבר,36
2026-07-30T16:53:49,58,אורתופדיה,ביר הדאג',gender,אישה,2
2026-07-30T16:53:49,58,אורתופדיה,ביר הדאג',visit_type,ביקור במרפאה,43
2026-07-30T16:53:49,58,אורתופדיה,ביר הדאג',language,עברית,1
2026-07-30T16:53:49,58,אורתופדיה,ביר הדאג',language,רוסית,1
2026-07-30T16:54:02,58,אורתופדיה,בני נעים,gender,גבר,52
2026-07-30T16:54:02,58,אורתופדיה,בני נעים,gender,אישה,3
2026-07-30T16:54:02,58,אורתופדיה,בני נעים,visit_type,ביקור במרפאה,63
2026-07-30T16:54:02,58,אורתופדיה,בני נעים,language,עברית,1
2026-07-30T16:54:02,58,אורתופדיה,בני נעים,language,רוסית,1
2026-07-30T16:54:16,58,אורתופדיה,בקעות,gender,גבר,47
2026-07-30T16:54:16,58,אורתופדיה,בקעות,visit_type,ביקור במרפאה,49
2026-07-30T16:54:16,58,אורתופדיה,בקעות,language,אנגלית,7
2026-07-30T16:54:16,58,אורתופדיה,בקעות,language,עברית,12
2026-07-30T16:54:16,58,אורתופדיה,בקעות,language,ערבית,6
2026-07-30T16:54:16,58,אורתופדיה,בקעות,language,צרפתית,1
2026-07-30T16:54:16,58,אורתופדיה,בקעות,language,רוסית,3
2026-07-30T16:54:25,58,אורתופדיה,ברעם,gender,גבר,97
2026-07-30T16:54:25,58,אורתופדיה,ברעם,visit_type,ביקור במרפאה,98
2026-07-30T16:54:25,58,אורתופדיה,ברעם,visit_type,שיחת טלפון,1
2026-07-30T16:54:25,58,אורתופדיה,ברעם,language,איטלקית,1
2026-07-30T16:54:25,58,אורתופדיה,ברעם,language,אנגלית,9
2026-07-30T16:54:25,58,אורתופדיה,ברעם,language,עברית,12
2026-07-30T16:54:25,58,אורתופדיה,ברעם,language,ערבית,5
2026-07-30T16:54:25,58,אורתופדיה,ברעם,language,רוסית,6
2026-07-30T16:54:42,58,אורתופדיה,ג'באליה,gender,גבר,52
2026-07-30T16:54:42,58,אורתופדיה,ג'באליה,gender,אישה,3
2026-07-30T16:54:42,58,אורתופדיה,ג'באליה,visit_type,ביקור במרפאה,63
2026-07-30T16:54:42,58,אורתופדיה,ג'באליה,language,עברית,1
2026-07-30T16:54:42,58,אורתופדיה,ג'באליה,language,רוסית,1
2026-07-30T16:54:59,58,אורתופדיה,גבעולים,gender,גבר,52
2026-07-30T16:54:59,58,אורתופדיה,גבעולים,gender,אישה,3
2026-07-30T16:54:59,58,אורתופדיה,גבעולים,visit_type,ביקור במרפאה,63
2026-07-30T16:54:59,58,אורתופדיה,גבעולים,language,עברית,1
2026-07-30T16:54:59,58,אורתופדיה,גבעולים,language,רוסית,1
2026-07-30T16:55:14,58,אורתופדיה,גורן,gender,גבר,69
2026-07-30T16:55:14,58,אורתופדיה,גורן,gender,אישה,2
2026-07-30T16:55:14,58,אורתופדיה,גורן,visit_type,ביקור במרפאה,71
2026-07-30T16:55:14,58,אורתופדיה,גורן,visit_type,שיחת טלפון,2
2026-07-30T16:55:14,58,אורתופדיה,גורן,language,איטלקית,1
2026-07-30T16:55:14,58,אורתופדיה,גורן,language,אנגלית,35
2026-07-30T16:55:14,58,אורתופדיה,גורן,language,בולגרית,1
2026-07-30T16:55:14,58,אורתופדיה,גורן,language,גרמנית,1
2026-07-30T16:55:14,58,אורתופדיה,גורן,language,ספרדית,2
2026-07-30T16:55:14,58,אורתופדיה,גורן,language,עברית,70
2026-07-30T16:55:14,58,אורתופדיה,גורן,language,ערבית,60
2026-07-30T16:55:14,58,אורתופדיה,גורן,language,צכית,1
2026-07-30T16:55:14,58,אורתופדיה,גורן,language,צרפתית,1
2026-07-30T16:55:14,58,אורתופדיה,גורן,language,רומנית,4
2026-07-30T16:55:14,58,אורתופדיה,גורן,language,רוסית,15
2026-07-30T16:55:26,58,אורתופדיה,גיניגר,gender,גבר,97
2026-07-30T16:55:26,58,אורתופדיה,גיניגר,visit_type,ביקור במרפאה,98
2026-07-30T16:55:26,58,אורתופדיה,גיניגר,visit_type,שיחת טלפון,1
2026-07-30T16:55:26,58,אורתופדיה,גיניגר,language,איטלקית,1
2026-07-30T16:55:26,58,אורתופדיה,גיניגר,language,אנגלית,9
2026-07-30T16:55:26,58,אורתופדיה,גיניגר,language,עברית,12
2026-07-30T16:55:26,58,אורתופדיה,גיניגר,language,ערבית,5
2026-07-30T16:55:26,58,אורתופדיה,גיניגר,language,רוסית,6
2026-07-30T16:55:41,58,אורתופדיה,גנות הדר,gender,גבר,86
2026-07-30T16:55:41,58,אורתופדיה,גנות הדר,visit_type,ביקור במרפאה,89
2026-07-30T16:55:41,58,אורתופדיה,גנות הדר,visit_type,שיחת טלפון,3
2026-07-30T16:55:41,58,אורתופדיה,גנות הדר,language,אידיש,1
2026-07-30T16:55:41,58,אורתופדיה,גנות הדר,language,איטלקית,1
2026-07-30T16:55:41,58,אורתופדיה,גנות הדר,language,אנגלית,8
2026-07-30T16:55:41,58,אורתופדיה,גנות הדר,language,עברית,15
2026-07-30T16:55:41,58,אורתופדיה,גנות הדר,language,ערבית,10
2026-07-30T16:55:41,58,אורתופדיה,גנות הדר,language,רומנית,3
2026-07-30T16:55:41,58,אורתופדיה,גנות הדר,language,רוסית,2
2026-07-30T16:55:54,58,אורתופדיה,גרופית,gender,גבר,4
2026-07-30T16:55:54,58,אורתופדיה,גרופית,visit_type,ביקור במרפאה,6
2026-07-30T16:55:54,58,אורתופדיה,גרופית,visit_type,שיחת טלפון,2
2026-07-30T16:55:54,58,אורתופדיה,גרופית,language,איטלקית,1
2026-07-30T16:55:54,58,אורתופדיה,גרופית,language,אנגלית,1
2026-07-30T16:55:54,58,אורתופדיה,גרופית,language,עברית,1
2026-07-30T16:55:58,58,אורתופדיה,דברת,gender,גבר,145
2026-07-30T16:55:58,58,אורתופדיה,דברת,visit_type,ביקור במרפאה,146
2026-07-30T16:55:58,58,אורתופדיה,דברת,visit_type,שיחת טלפון,2
2026-07-30T16:55:58,58,אורתופדיה,דברת,language,איטלקית,1
2026-07-30T16:55:58,58,אורתופדיה,דברת,language,אנגלית,19
2026-07-30T16:55:58,58,אורתופדיה,דברת,language,גרמנית,1
2026-07-30T16:55:58,58,אורתופדיה,דברת,language,עברית,31
2026-07-30T16:55:58,58,אורתופדיה,דברת,language,ערבית,21
2026-07-30T16:55:58,58,אורתופדיה,דברת,language,רומנית,7
2026-07-30T16:55:58,58,אורתופדיה,דברת,language,רוסית,6
2026-07-30T16:56:20,58,אורתופדיה,דורא,gender,גבר,52
2026-07-30T16:56:20,58,אורתופדיה,דורא,gender,אישה,3
2026-07-30T16:56:20,58,אורתופדיה,דורא,visit_type,ביקור במרפאה,63
2026-07-30T16:56:20,58,אורתופדיה,דורא,language,עברית,1
2026-07-30T16:56:20,58,אורתופדיה,דורא,language,רוסית,1
2026-07-30T16:56:35,58,אורתופדיה,דיר אבו משעל,gender,גבר,49
2026-07-30T16:56:35,58,אורתופדיה,דיר אבו משעל,gender,אישה,1
2026-07-30T16:56:35,58,אורתופדיה,דיר אבו משעל,visit_type,ביקור במרפאה,58
2026-07-30T16:56:35,58,אורתופדיה,דיר אבו משעל,visit_type,שיחת טלפון,1
2026-07-30T16:56:35,58,אורתופדיה,דיר אבו משעל,language,איטלקית,4
2026-07-30T16:56:35,58,אורתופדיה,דיר אבו משעל,language,אנגלית,33
2026-07-30T16:56:35,58,אורתופדיה,דיר אבו משעל,language,גרמנית,6
2026-07-30T16:56:35,58,אורתופדיה,דיר אבו משעל,language,ספרדית,2
2026-07-30T16:56:35,58,אורתופדיה,דיר אבו משעל,language,עברית,54
2026-07-30T16:56:35,58,אורתופדיה,דיר אבו משעל,language,ערבית,6
2026-07-30T16:56:35,58,אורתופדיה,דיר אבו משעל,language,רומנית,5
2026-07-30T16:56:35,58,אורתופדיה,דיר אבו משעל,language,רוסית,6
2026-07-30T16:56:46,58,אורתופדיה,דריג'את,gender,גבר,36
2026-07-30T16:56:46,58,אורתופדיה,דריג'את,gender,אישה,2
2026-07-30T16:56:46,58,אורתופדיה,דריג'את,visit_type,ביקור במרפאה,43
2026-07-30T16:56:46,58,אורתופדיה,דריג'את,language,עברית,1
2026-07-30T16:56:46,58,אורתופדיה,דריג'את,language,רוסית,1
2026-07-30T16:56:58,58,אורתופדיה,הוזייל,gender,גבר,36
2026-07-30T16:56:58,58,אורתופדיה,הוזייל,gender,אישה,2
2026-07-30T16:56:58,58,אורתופדיה,הוזייל,visit_type,ביקור במרפאה,43
2026-07-30T16:56:58,58,אורתופדיה,הוזייל,language,עברית,1
2026-07-30T16:56:58,58,אורתופדיה,הוזייל,language,רוסית,1
2026-07-30T16:57:10,58,אורתופדיה,העוגן,gender,גבר,86
2026-07-30T16:57:10,58,אורתופדיה,העוגן,visit_type,ביקור במרפאה,89
2026-07-30T16:57:10,58,אורתופדיה,העוגן,visit_type,שיחת טלפון,3
2026-07-30T16:57:10,58,אורתופדיה,העוגן,language,אידיש,1
2026-07-30T16:57:10,58,אורתופדיה,העוגן,language,איטלקית,1
2026-07-30T16:57:10,58,אורתופדיה,העוגן,language,אנגלית,8
2026-07-30T16:57:10,58,אורתופדיה,העוגן,language,עברית,15
2026-07-30T16:57:10,58,אורתופדיה,העוגן,language,ערבית,10
2026-07-30T16:57:10,58,אורתופדיה,העוגן,language,רומנית,3
2026-07-30T16:57:10,58,אורתופדיה,העוגן,language,רוסית,2
2026-07-30T16:57:25,58,אורתופדיה,ורדון,gender,גבר,41
2026-07-30T16:57:25,58,אורתופדיה,ורדון,gender,אישה,2
2026-07-30T16:57:25,58,אורתופדיה,ורדון,visit_type,ביקור במרפאה,47
2026-07-30T16:57:25,58,אורתופדיה,ורדון,language,עברית,1
2026-07-30T16:57:25,58,אורתופדיה,ורדון,language,רוסית,1
2026-07-30T16:57:38,58,אורתופדיה,זיקים,gender,גבר,41
2026-07-30T16:57:38,58,אורתופדיה,זיקים,gender,אישה,2
2026-07-30T16:57:38,58,אורתופדיה,זיקים,visit_type,ביקור במרפאה,47
2026-07-30T16:57:38,58,אורתופדיה,זיקים,language,עברית,1
2026-07-30T16:57:38,58,אורתופדיה,זיקים,language,רוסית,1
2026-07-30T16:57:51,58,אורתופדיה,זרועה,gender,גבר,52
2026-07-30T16:57:51,58,אורתופדיה,זרועה,gender,אישה,3
2026-07-30T16:57:51,58,אורתופדיה,זרועה,visit_type,ביקור במרפאה,63
2026-07-30T16:57:51,58,אורתופדיה,זרועה,language,עברית,1
2026-07-30T16:57:51,58,אורתופדיה,זרועה,language,רוסית,1
2026-07-30T16:58:07,58,אורתופדיה,חג'ה,gender,גבר,86
2026-07-30T16:58:07,58,אורתופדיה,חג'ה,visit_type,ביקור במרפאה,89
2026-07-30T16:58:07,58,אורתופדיה,חג'ה,visit_type,שיחת טלפון,3
2026-07-30T16:58:07,58,אורתופדיה,חג'ה,language,אידיש,1
2026-07-30T16:58:07,58,אורתופדיה,חג'ה,language,איטלקית,1
2026-07-30T16:58:07,58,אורתופדיה,חג'ה,language,אנגלית,8
2026-07-30T16:58:07,58,אורתופדיה,חג'ה,language,עברית,15
2026-07-30T16:58:07,58,אורתופדיה,חג'ה,language,ערבית,10
2026-07-30T16:58:07,58,אורתופדיה,חג'ה,language,רומנית,3
2026-07-30T16:58:07,58,אורתופדיה,חג'ה,language,רוסית,2
2026-07-30T16:58:22,58,אורתופדיה,חולית,gender,גבר,41
2026-07-30T16:58:22,58,אורתופדיה,חולית,gender,אישה,2
2026-07-30T16:58:22,58,אורתופדיה,חולית,visit_type,ביקור במרפאה,47
2026-07-30T16:58:22,58,אורתופדיה,חולית,language,עברית,1
2026-07-30T16:58:22,58,אורתופדיה,חולית,language,רוסית,1
2026-07-30T16:58:36,58,אורתופדיה,חיננית,gender,גבר,125
2026-07-30T16:58:36,58,אורתופדיה,חיננית,visit_type,ביקור במרפאה,128
2026-07-30T16:58:36,58,אורתופדיה,חיננית,visit_type,שיחת טלפון,4
2026-07-30T16:58:36,58,אורתופדיה,חיננית,language,אידיש,1
2026-07-30T16:58:36,58,אורתופדיה,חיננית,language,איטלקית,1
2026-07-30T16:58:36,58,אורתופדיה,חיננית,language,אנגלית,15
2026-07-30T16:58:36,58,אורתופדיה,חיננית,language,גרמנית,1
2026-07-30T16:58:36,58,אורתופדיה,חיננית,language,עברית,26
2026-07-30T16:58:36,58,אורתופדיה,חיננית,language,ערבית,18
2026-07-30T16:58:36,58,אורתופדיה,חיננית,language,רומנית,7
2026-07-30T16:58:36,58,אורתופדיה,חיננית,language,רוסית,3
2026-07-30T16:58:55,58,אורתופדיה,חניאל,gender,גבר,86
2026-07-30T16:58:55,58,אורתופדיה,חניאל,visit_type,ביקור במרפאה,89
2026-07-30T16:58:55,58,אורתופדיה,חניאל,visit_type,שיחת טלפון,3
2026-07-30T16:58:55,58,אורתופדיה,חניאל,language,אידיש,1
2026-07-30T16:58:55,58,אורתופדיה,חניאל,language,איטלקית,1
2026-07-30T16:58:55,58,אורתופדיה,חניאל,language,אנגלית,8
2026-07-30T16:58:55,58,אורתופדיה,חניאל,language,עברית,15
2026-07-30T16:58:55,58,אורתופדיה,חניאל,language,ערבית,10
2026-07-30T16:58:55,58,אורתופדיה,חניאל,language,רומנית,3
2026-07-30T16:58:55,58,אורתופדיה,חניאל,language,רוסית,2
2026-07-30T16:59:11,58,אורתופדיה,חצרים,gender,גבר,52
2026-07-30T16:59:11,58,אורתופדיה,חצרים,gender,אישה,3
2026-07-30T16:59:11,58,אורתופדיה,חצרים,visit_type,ביקור במרפאה,63
2026-07-30T16:59:11,58,אורתופדיה,חצרים,language,עברית,1
2026-07-30T16:59:11,58,אורתופדיה,חצרים,language,רוסית,1
2026-07-30T16:59:27,58,אורתופדיה,טובאס,gender,גבר,86
2026-07-30T16:59:27,58,אורתופדיה,טובאס,visit_type,ביקור במרפאה,89
2026-07-30T16:59:27,58,אורתופדיה,טובאס,visit_type,שיחת טלפון,3
2026-07-30T16:59:27,58,אורתופדיה,טובאס,language,אידיש,1
2026-07-30T16:59:27,58,אורתופדיה,טובאס,language,איטלקית,1
2026-07-30T16:59:27,58,אורתופדיה,טובאס,language,אנגלית,8
2026-07-30T16:59:27,58,אורתופדיה,טובאס,language,עברית,15
2026-07-30T16:59:27,58,אורתופדיה,טובאס,language,ערבית,10
2026-07-30T16:59:27,58,אורתופדיה,טובאס,language,רומנית,3
2026-07-30T16:59:27,58,אורתופדיה,טובאס,language,רוסית,2
2026-07-30T16:59:44,58,אורתופדיה,טירת צבי,gender,גבר,145
2026-07-30T16:59:44,58,אורתופדיה,טירת צבי,visit_type,ביקור במרפאה,146
2026-07-30T16:59:44,58,אורתופדיה,טירת צבי,visit_type,שיחת טלפון,2
2026-07-30T16:59:44,58,אורתופדיה,טירת צבי,language,איטלקית,1
2026-07-30T16:59:44,58,אורתופדיה,טירת צבי,language,אנגלית,19
2026-07-30T16:59:44,58,אורתופדיה,טירת צבי,language,גרמנית,1
2026-07-30T16:59:44,58,אורתופדיה,טירת צבי,language,עברית,31
2026-07-30T16:59:44,58,אורתופדיה,טירת צבי,language,ערבית,21
2026-07-30T16:59:44,58,אורתופדיה,טירת צבי,language,רומנית,7
2026-07-30T16:59:44,58,אורתופדיה,טירת צבי,language,רוסית,6
2026-07-30T17:00:05,58,אורתופדיה,טפחות,gender,גבר,97
2026-07-30T17:00:05,58,אורתופדיה,טפחות,visit_type,ביקור במרפאה,98
2026-07-30T17:00:05,58,אורתופדיה,טפחות,visit_type,שיחת טלפון,1
2026-07-30T17:00:05,58,אורתופדיה,טפחות,language,איטלקית,1
2026-07-30T17:00:05,58,אורתופדיה,טפחות,language,אנגלית,9
2026-07-30T17:00:05,58,אורתופדיה,טפחות,language,עברית,12
2026-07-30T17:00:05,58,אורתופדיה,טפחות,language,ערבית,5
2026-07-30T17:00:05,58,אורתופדיה,טפחות,language,רוסית,6
2026-07-30T17:00:19,58,אורתופדיה,יברוד,gender,גבר,47
2026-07-30T17:00:19,58,אורתופדיה,יברוד,visit_type,ביקור במרפאה,49
2026-07-30T17:00:19,58,אורתופדיה,יברוד,language,אנגלית,7
2026-07-30T17:00:19,58,אורתופדיה,יברוד,language,עברית,12
2026-07-30T17:00:19,58,אורתופדיה,יברוד,language,ערבית,6
2026-07-30T17:00:19,58,אורתופדיה,יברוד,language,צרפתית,1
2026-07-30T17:00:19,58,אורתופדיה,יברוד,language,רוסית,3
2026-07-30T17:00:27,58,אורתופדיה,יהוד מונוסון,gender,גבר,67
2026-07-30T17:00:27,58,אורתופדיה,יהוד מונוסון,gender,אישה,1
2026-07-30T17:00:27,58,אורתופדיה,יהוד מונוסון,visit_type,ביקור במרפאה,77
2026-07-30T17:00:27,58,אורתופדיה,יהוד מונוסון,visit_type,שיחת טלפון,2
2026-07-30T17:00:27,58,אורתופדיה,יהוד מונוסון,language,אידיש,1
2026-07-30T17:00:27,58,אורתופדיה,יהוד מונוסון,language,איטלקית,5
2026-07-30T17:00:27,58,אורתופדיה,יהוד מונוסון,language,אנגלית,35
2026-07-30T17:00:27,58,אורתופדיה,יהוד מונוסון,language,גרמנית,6
2026-07-30T17:00:27,58,אורתופדיה,יהוד מונוסון,language,ספרדית,2
2026-07-30T17:00:27,58,אורתופדיה,יהוד מונוסון,language,עברית,56
2026-07-30T17:00:27,58,אורתופדיה,יהוד מונוסון,language,ערבית,6
2026-07-30T17:00:27,58,אורתופדיה,יהוד מונוסון,language,רומנית,5
2026-07-30T17:00:27,58,אורתופדיה,יהוד מונוסון,language,רוסית,6
